record_id,metric_number,legacy_metric_number_mapped,crosswalk_status,metric_type,line_type,hftd_tier,area_type,wui_status,unit_canonical,unit_crosswalk_status,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T9R-6c6bd860f8d7112a,1090000067,3.3.a.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Urban,Non-WUI,Number of weather stations,exact,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 9,77,I77,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-4e37f5d6c5f5fa50,1090000068,3.3.b.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Rural,WUI,Number of weather stations,exact,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 9,78,I78,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-248831624d0f0c8e,1090000069,3.3.b.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Rural,Non-WUI,Number of weather stations,exact,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 9,79,I79,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-0ff6dd65348c0028,1090000070,3.3.c.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Highly rural,WUI,Number of weather stations,exact,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 9,80,I80,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-c709ff0990ebd009,1090000071,3.3.c.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Highly rural,Non-WUI,Number of weather stations,exact,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 9,81,I81,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-94836cc9d5943631,1090000000,1.d.0.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,10,I10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-c9f04cac5f9d2495,1090000001,1.d.0.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,11,I11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-e6ebb0269ec0d33f,1090000002,1.d.0.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,12,I12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-c1a3afb06c00ea9a,1090000003,1.d.0.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,13,I13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-ffe336e6b78a850f,1090000004,1.d.0.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,14,I14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-be458416615b1bc5,1090000005,1.d.0.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,15,I15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-57faff83994d2576,1090000006,1.d.2.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,16,I16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-2194448b0a303e15,1090000007,1.d.2.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,17,I17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-b3daedead7f9fa37,1090000008,1.d.2.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,18,I18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-8916ce767e15a7eb,1090000009,1.d.2.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0.326488,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,19,I19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-5118a875a19b04fc,1090000010,1.d.2.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,20,I20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-fecf81d1734c1c72,1090000011,1.d.2.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,21,I21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-17793c504df0b118,1090000012,1.d.3.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,22,I22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-d050ed9f103b1ef2,1090000013,1.d.3.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,23,I23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-8565a6eb0f0b357d,1090000014,1.d.3.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,2.22852,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,24,I24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-0b7e9c5997aaba0e,1090000015,1.d.3.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,1.931228,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,25,I25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-8b3726fa060bcbe6,1090000016,1.d.3.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,26,I26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-5018f3cfd576883a,1090000017,1.d.3.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,27,I27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-f7a9544c99827b63,1090000018,1.t.0.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,28,I28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-c6dd48cf4cf7a485,1090000019,1.t.0.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,29,I29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-d631f01b95812a20,1090000020,1.t.0.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,30,I30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-486361a2b22a67b0,1090000021,1.t.0.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,31,I31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-a9c7378f182b212b,1090000022,1.t.0.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,32,I32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-d1dd76f73d42e0da,1090000023,1.t.0.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,33,I33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-013855788c076415,1090000024,1.t.2.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,34,I34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-caf6c00ed2680bf2,1090000025,1.t.2.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,35,I35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-699db763237b6cb2,1090000026,1.t.2.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,4.14,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,36,I36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-4c6036aaa84e147e,1090000027,1.t.2.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,0.317045,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,37,I37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-f17290a4f4f2aa51,1090000028,1.t.2.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,38,I38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-9096a9928b86ec91,1090000029,1.t.2.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,39,I39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-7def1ff93a8503d6,1090000030,1.t.3.a.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.088636,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,40,I40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-f4b1cc40a189f634,1090000031,1.t.3.a.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,41,I41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-d765d6fc8106fa68,1090000032,1.t.3.b.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,42,I42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-0f94a93e4962f86f,1090000033,1.t.3.b.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,43,I43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-84ed7e45a2bffd34,1090000034,1.t.3.c.i,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,44,I44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-120b8dc61da330ef,1090000035,1.t.3.c.ii,metric_label_update,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,45,I45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-e9625326c8724273,1090000036,2.0.a.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,Non-HFTD,Urban,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,46,I46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-9f3aa7bb20170f69,1090000037,2.0.a.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,Non-HFTD,Urban,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,47,I47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-d7ea3cd8808e42e6,1090000038,2.0.b.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,Non-HFTD,Rural,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,48,I48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-6bac30264ede479d,1090000039,2.0.b.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,Non-HFTD,Rural,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,49,I49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-b263dc0180e64e6c,1090000040,2.0.c.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,Non-HFTD,Highly rural,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,50,I50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-446682ab4bc7a9a1,1090000041,2.0.c.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,Non-HFTD,Highly rural,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,51,I51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-71247c47e0d16ba2,1090000042,2.2.a.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 2,Urban,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,52,I52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-92ab0d779d2487fc,1090000043,2.2.a.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 2,Urban,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,53,I53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-864586bd872bf57f,1090000044,2.2.b.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 2,Rural,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,54,I54,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-75039ed84a1c0548,1090000045,2.2.b.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 2,Rural,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,55,I55,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-a7ba3ad5c38fba2b,1090000046,2.2.c.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 2,Highly rural,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,56,I56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-f3845272aa44ed17,1090000047,2.2.c.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 2,Highly rural,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,57,I57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-b266139bb5e2cc7b,1090000048,2.3.a.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 3,Urban,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,58,I58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-676c53e5dbf53186,1090000049,2.3.a.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 3,Urban,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,59,I59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-3e9d832b07189f64,1090000050,2.3.b.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 3,Rural,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,60,I60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-7a1812192c73c48c,1090000051,2.3.b.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 3,Rural,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,61,I61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-7bdec9b2d75dee40,1090000052,2.3.c.i,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 3,Highly rural,WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,62,I62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-5179494a8ca568b7,1090000053,2.3.c.ii,metric_label_update_and_na_to_null,2. Number of substations upgraded,,HFTD Tier 3,Highly rural,Non-WUI,Number of substations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,63,I63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-e5463547d1379274,1090000054,3.0.a.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,Non-HFTD,Urban,WUI,Number of weather stations,exact,1,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,64,I64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-9aa1d79bbf2406e5,1090000055,3.0.a.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,Non-HFTD,Urban,Non-WUI,Number of weather stations,exact,6,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,65,I65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-8cfee4f99cc9808a,1090000056,3.0.b.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,Non-HFTD,Rural,WUI,Number of weather stations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,66,I66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-acf8614b6d2748af,1090000057,3.0.b.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,Non-HFTD,Rural,Non-WUI,Number of weather stations,exact,1,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,67,I67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-1f7a2c635f26d60f,1090000058,3.0.c.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,Non-HFTD,Highly rural,WUI,Number of weather stations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,68,I68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-be4e830547c4b047,1090000059,3.0.c.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,Non-HFTD,Highly rural,Non-WUI,Number of weather stations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,69,I69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-7263993deb97dc6a,1090000060,3.2.a.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Urban,WUI,Number of weather stations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,70,I70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-e2150f1bf99c4cf9,1090000061,3.2.a.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Urban,Non-WUI,Number of weather stations,exact,1,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,71,I71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-bac3373cf008e721,1090000062,3.2.b.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Rural,WUI,Number of weather stations,exact,1,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,72,I72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-c3f6693e36f4224a,1090000063,3.2.b.ii,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Rural,Non-WUI,Number of weather stations,exact,7,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,73,I73,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T9R-66938c64560fdb19,1090000064,3.2.c.i,metric_label_update_and_na_to_null,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Highly rural,WUI,Number of weather stations,exact,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 9,74,I74,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
