metric_number,metric_group_crosswalk,legacy_metric_number_crosswalk,crosswalk_status,metric,definition,purpose,assumptions_made_to_connect_metric_to_purpose,third_party_validation,unit_canonical,actual_value_canonical,value_conversion,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,source_number_format,guideline_url
1030000017,3. Distribution Outages,3.f.,exact_metric_name_and_unit,Energized wire down events in HFTD with RFW,Energized wire down events in HFTD with RFW,,,No,Outages,0,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,27,Q27,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000018,3. Distribution Outages,3.g.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,,,No,Outages,0,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,28,N28,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000018,3. Distribution Outages,3.g.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,,,No,Outages,0,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,28,O28,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000018,3. Distribution Outages,3.g.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,,,No,Outages,5,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,28,P28,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000018,3. Distribution Outages,3.g.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,Number of non-CALFIRE rated fuse operations in HFTD with Elevated or higher FPI,,,No,Outages,1,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,28,Q28,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000019,3. Distribution Outages,3.h.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with RFW,Number of non-CALFIRE rated fuse operations in HFTD with RFW,,,No,Outages,0,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,29,N29,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000019,3. Distribution Outages,3.h.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with RFW,Number of non-CALFIRE rated fuse operations in HFTD with RFW,,,No,Outages,0,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,29,O29,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000019,3. Distribution Outages,3.h.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with RFW,Number of non-CALFIRE rated fuse operations in HFTD with RFW,,,No,Outages,0,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,29,P29,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000019,3. Distribution Outages,3.h.,exact_metric_name_and_unit,Number of non-CALFIRE rated fuse operations in HFTD with RFW,Number of non-CALFIRE rated fuse operations in HFTD with RFW,,,No,Outages,0,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,29,Q29,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000020,3. Distribution Outages,3.i.,exact_metric_name_and_unit,Overhead fault rate in HFTD during High FPI,Overhead fault rate in HFTD during High FPI,,,No,Overhead faults per high FPI day,0,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,30,N30,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000020,3. Distribution Outages,3.i.,exact_metric_name_and_unit,Overhead fault rate in HFTD during High FPI,Overhead fault rate in HFTD during High FPI,,,No,Overhead faults per high FPI day,0.57,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,30,O30,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000020,3. Distribution Outages,3.i.,exact_metric_name_and_unit,Overhead fault rate in HFTD during High FPI,Overhead fault rate in HFTD during High FPI,,,No,Overhead faults per high FPI day,0.76,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,30,P30,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000020,3. Distribution Outages,3.i.,exact_metric_name_and_unit,Overhead fault rate in HFTD during High FPI,Overhead fault rate in HFTD during High FPI,,,No,Overhead faults per high FPI day,0.64,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,30,Q30,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000021,4. Personnel Safety Leading Indicators,4.a.,exact_metric_name_and_unit,Near Miss Reporting,Near Miss Reporting,,,No,Near miss events reported,123,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,31,N31,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000021,4. Personnel Safety Leading Indicators,4.a.,exact_metric_name_and_unit,Near Miss Reporting,Near Miss Reporting,,,No,Near miss events reported,122,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,31,O31,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000021,4. Personnel Safety Leading Indicators,4.a.,exact_metric_name_and_unit,Near Miss Reporting,Near Miss Reporting,,,No,Near miss events reported,103,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,31,P31,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000021,4. Personnel Safety Leading Indicators,4.a.,exact_metric_name_and_unit,Near Miss Reporting,Near Miss Reporting,,,No,Near miss events reported,88,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,31,Q31,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000022,4. Personnel Safety Leading Indicators,4.b.,exact_metric_name_and_unit,Safety Observations,Safety Observations,,,No,Observations performed,5115,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,32,N32,3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000022,4. Personnel Safety Leading Indicators,4.b.,exact_metric_name_and_unit,Safety Observations,Safety Observations,,,No,Observations performed,5264,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,32,O32,3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000022,4. Personnel Safety Leading Indicators,4.b.,exact_metric_name_and_unit,Safety Observations,Safety Observations,,,No,Observations performed,5428,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,32,P32,3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000022,4. Personnel Safety Leading Indicators,4.b.,exact_metric_name_and_unit,Safety Observations,Safety Observations,,,No,Observations performed,5052,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,32,Q32,3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000023,5. Other PSPS,5.a.,exact_metric_name_and_unit,Percent of customers being de-energized on PSPS circuits,Percent of customers being de-energized on PSPS circuits,,,No,percent,0,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,33,N33,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000023,5. Other PSPS,5.a.,exact_metric_name_and_unit,Percent of customers being de-energized on PSPS circuits,Percent of customers being de-energized on PSPS circuits,,,No,percent,0,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,33,O33,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000023,5. Other PSPS,5.a.,exact_metric_name_and_unit,Percent of customers being de-energized on PSPS circuits,Percent of customers being de-energized on PSPS circuits,,,No,percent,0,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,33,P33,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000023,5. Other PSPS,5.a.,exact_metric_name_and_unit,Percent of customers being de-energized on PSPS circuits,Percent of customers being de-energized on PSPS circuits,,,No,percent,0,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,33,Q33,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000024,5. Other PSPS,5.b.,exact_metric_name_and_unit,Number of circuits de-engergized,Number of circuits de-engergized,,,No,circuits,0,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,34,N34,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000024,5. Other PSPS,5.b.,exact_metric_name_and_unit,Number of circuits de-engergized,Number of circuits de-engergized,,,No,circuits,0,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,34,O34,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000024,5. Other PSPS,5.b.,exact_metric_name_and_unit,Number of circuits de-engergized,Number of circuits de-engergized,,,No,circuits,0,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,34,P34,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000024,5. Other PSPS,5.b.,exact_metric_name_and_unit,Number of circuits de-engergized,Number of circuits de-engergized,,,No,circuits,0,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,34,Q34,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000025,6. Situational Awareness,6.a.,exact_metric_name_and_unit,Communication success rate of weather stations,Communication success rate of weather stations,,,Yes,percent,98.16,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,35,N35,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000025,6. Situational Awareness,6.a.,exact_metric_name_and_unit,Communication success rate of weather stations,Communication success rate of weather stations,,,Yes,percent,95.92,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,35,O35,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000025,6. Situational Awareness,6.a.,exact_metric_name_and_unit,Communication success rate of weather stations,Communication success rate of weather stations,,,Yes,percent,98.79,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,35,P35,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000025,6. Situational Awareness,6.a.,exact_metric_name_and_unit,Communication success rate of weather stations,Communication success rate of weather stations,,,Yes,percent,99.1,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,35,Q35,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000026,6. Situational Awareness,6.b.,exact_metric_name_and_unit,Post processing success rate - WRF simulations,Post processing success rate - WRF simulations,,,Yes,percent,95.9,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,36,N36,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000026,6. Situational Awareness,6.b.,exact_metric_name_and_unit,Post processing success rate - WRF simulations,Post processing success rate - WRF simulations,,,Yes,percent,100,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,36,O36,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000026,6. Situational Awareness,6.b.,exact_metric_name_and_unit,Post processing success rate - WRF simulations,Post processing success rate - WRF simulations,,,Yes,percent,99.5,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,36,P36,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000026,6. Situational Awareness,6.b.,exact_metric_name_and_unit,Post processing success rate - WRF simulations,Post processing success rate - WRF simulations,,,Yes,percent,99.9,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,36,Q36,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000027,6. Situational Awareness,6.c.,exact_metric_name_and_unit,Post processing success rate - ML gust model,Post processing success rate - ML gust model,,,No,percent,97.2,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,37,N37,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000027,6. Situational Awareness,6.c.,exact_metric_name_and_unit,Post processing success rate - ML gust model,Post processing success rate - ML gust model,,,No,percent,100,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,37,O37,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000027,6. Situational Awareness,6.c.,exact_metric_name_and_unit,Post processing success rate - ML gust model,Post processing success rate - ML gust model,,,No,percent,99.5,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,37,P37,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000027,6. Situational Awareness,6.c.,exact_metric_name_and_unit,Post processing success rate - ML gust model,Post processing success rate - ML gust model,,,No,percent,100,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,37,Q37,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000028,6. Situational Awareness,6.d.,exact_metric_name_and_unit,Post processing success rate - SAWTI,Post processing success rate - SAWTI,,,No,percent,96.7,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,38,N38,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000028,6. Situational Awareness,6.d.,exact_metric_name_and_unit,Post processing success rate - SAWTI,Post processing success rate - SAWTI,,,No,percent,91.2,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,38,O38,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000028,6. Situational Awareness,6.d.,exact_metric_name_and_unit,Post processing success rate - SAWTI,Post processing success rate - SAWTI,,,No,percent,95.4,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,38,P38,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000028,6. Situational Awareness,6.d.,exact_metric_name_and_unit,Post processing success rate - SAWTI,Post processing success rate - SAWTI,,,No,percent,97.1,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,38,Q38,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000029,6. Situational Awareness,6.e.,exact_metric_name_and_unit,Post processing success rate - FPI,Post processing success rate - FPI,,,No,percent,96.7,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,39,N39,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000029,6. Situational Awareness,6.e.,exact_metric_name_and_unit,Post processing success rate - FPI,Post processing success rate - FPI,,,No,percent,100,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,39,O39,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000029,6. Situational Awareness,6.e.,exact_metric_name_and_unit,Post processing success rate - FPI,Post processing success rate - FPI,,,No,percent,98.9,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,39,P39,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000029,6. Situational Awareness,6.e.,exact_metric_name_and_unit,Post processing success rate - FPI,Post processing success rate - FPI,,,No,percent,99.5,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,39,Q39,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000030,6. Situational Awareness,6.f.,exact_metric_name_and_unit,Post processing success rate - OPI,Post processing success rate - OPI,,,No,percent,97.8,,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,40,N40,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000030,6. Situational Awareness,6.f.,exact_metric_name_and_unit,Post processing success rate - OPI,Post processing success rate - OPI,,,No,percent,100,,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,40,O40,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000030,6. Situational Awareness,6.f.,exact_metric_name_and_unit,Post processing success rate - OPI,Post processing success rate - OPI,,,No,percent,99.5,,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,40,P40,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000030,6. Situational Awareness,6.f.,exact_metric_name_and_unit,Post processing success rate - OPI,Post processing success rate - OPI,,,No,percent,100,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,40,Q40,0.00,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000031,7. Emergency Preparedness,7.a,exact_metric_name_and_unit,Percentage of community partners participating in local wildfire mitigation planning (in territory),Percentage of community partners participating in local wildfire mitigation planning (in territory),,,No,percent,,,No activities in 2023 Q4,N/A,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,41,N41,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000031,7. Emergency Preparedness,7.a,exact_metric_name_and_unit,Percentage of community partners participating in local wildfire mitigation planning (in territory),Percentage of community partners participating in local wildfire mitigation planning (in territory),,,No,percent,,,No activities in 2023 Q4,N/A,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,41,O41,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000031,7. Emergency Preparedness,7.a,exact_metric_name_and_unit,Percentage of community partners participating in local wildfire mitigation planning (in territory),Percentage of community partners participating in local wildfire mitigation planning (in territory),,,No,percent,,,No activities in 2023 Q4,N/A,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,41,P41,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
1030000031,7. Emergency Preparedness,7.a,exact_metric_name_and_unit,Percentage of community partners participating in local wildfire mitigation planning (in territory),Percentage of community partners participating in local wildfire mitigation planning (in territory),,,No,percent,100,excel_percent_fraction_to_percent_points,No activities in 2023 Q4,N/A,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 3,41,Q41,0%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
