record_id,metric_number,legacy_metric_number_mapped,crosswalk_status,metric_type,line_type,hftd_tier,area_type,wui_status,unit_canonical,unit_crosswalk_status,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T7R-103c589ee9578ccd,1070000045,2.d.2.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,348.07,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,55,N55,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-ee00facbe15908bb,1070000045,2.d.2.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,351.59,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,55,O55,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-bfaaeec21adae49b,1070000045,2.d.2.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Rural,Non-WUI,Circuit miles,exact,357.69,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,55,P55,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-9cda490d24876b0b,1070000046,2.d.2.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,1.571,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,56,M56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-772c0228255c020a,1070000046,2.d.2.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,1.57,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,56,N56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-c3368077da4ba7b4,1070000046,2.d.2.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,1.57,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,56,O56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-c1e55d6b007638dd,1070000046,2.d.2.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,WUI,Circuit miles,exact,1.57,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,56,P56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-a73aa7934ad8e3dd,1070000047,2.d.2.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,9.033,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,57,M57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-235c19614ffa37f7,1070000047,2.d.2.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,9.03,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,57,N57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-ba6d50bd4a168f2d,1070000047,2.d.2.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,9.03,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,57,O57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-b26b3b7c3eecf28a,1070000047,2.d.2.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,exact,9.03,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,57,P57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-bec3735a3d572d08,1070000048,2.d.3.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.617,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,58,M58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-35b912668438d9c6,1070000048,2.d.3.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.62,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,58,N58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-e417007d661da567,1070000048,2.d.3.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.62,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,58,O58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-9fe2ad64cf683ec7,1070000048,2.d.3.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,exact,0.99,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,58,P58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-5bd3c0e6a9ffee22,1070000049,2.d.3.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,59,M59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-8a619f7de11a072c,1070000049,2.d.3.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,59,N59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-5165aef1d978526f,1070000049,2.d.3.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,59,O59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-3624ff7fc01c02bb,1070000049,2.d.3.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,59,P59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-98b30674868e7cb2,1070000050,2.d.3.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,316.734,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,60,M60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-ea9b49067db03cc9,1070000050,2.d.3.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,316.97,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,60,N60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-aad87025eab87a12,1070000050,2.d.3.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,324.16,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,60,O60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-48a239189e21c679,1070000050,2.d.3.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,exact,333.45,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,60,P60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-66723d6692570db1,1070000051,2.d.3.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,150.679,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,61,M61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-267ca60eba1e2314,1070000051,2.d.3.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,151.61,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,61,N61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-f0c85fc52ba3eb87,1070000051,2.d.3.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,154.04,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,61,O61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-6efaf676c764dc93,1070000051,2.d.3.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,exact,163.619999999999,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,61,P61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-ca81e56b6fbe4096,1070000052,2.d.3.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,8.445,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,62,M62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-5d70d42999dc389c,1070000052,2.d.3.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,8.44,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,62,N62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-4fe3b06c4a42b77a,1070000052,2.d.3.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,10.11,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,62,O62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-bf260dda35a9799f,1070000052,2.d.3.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,exact,10.32,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,62,P62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-c7208b1f494f3c81,1070000053,2.d.3.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,25.236,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,63,M63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-8de439649018d2f5,1070000053,2.d.3.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,25.21,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,63,N63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-3d8cccb45e6a1244,1070000053,2.d.3.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,26.41,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,63,O63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-52e03b9981d3ba5b,1070000053,2.d.3.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,exact,26.85,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,63,P63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-cb723097f667cacf,1070000054,2.t.0.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,25.855,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,64,M64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-cec4ae6ceff37b11,1070000054,2.t.0.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,25.86,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,64,N64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-39fe820f5871fa7b,1070000054,2.t.0.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,28.5,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,64,O64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-9d2a6f1aab83a806,1070000054,2.t.0.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,WUI,Circuit miles,exact,28.71,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,64,P64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-68c49ebf0f2b1f8c,1070000055,2.t.0.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,65.121,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,65,M65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-393a4a3c7bcaf3b2,1070000055,2.t.0.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,65.04,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,65,N65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-ced0657dbb016236,1070000055,2.t.0.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,68.02,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,65,O65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-70c8925757ab24e3,1070000055,2.t.0.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,exact,68.02,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,65,P65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-72522b92a0f7fb60,1070000056,2.t.0.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,10.154,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,66,M66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-3d3c6219cc7f7a67,1070000056,2.t.0.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,10.15,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,66,N66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-50040be71ff21fb1,1070000056,2.t.0.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,10.15,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,66,O66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-30c813289db53ae7,1070000056,2.t.0.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,WUI,Circuit miles,exact,10.15,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,66,P66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-c0ddea86326d8ddc,1070000057,2.t.0.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,22.551,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,67,M67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-bbac87f37e5a0b10,1070000057,2.t.0.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,22.55,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,67,N67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-67cc7e0f0f6fc081,1070000057,2.t.0.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,22.55,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,67,O67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-9a67afd80fa7e9bc,1070000057,2.t.0.b.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,exact,22.58,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,67,P67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-6c7b3e59752a8d5c,1070000058,2.t.0.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,68,M68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-898d77a21f9953d3,1070000058,2.t.0.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,68,N68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-4b1d4c64413d27ff,1070000058,2.t.0.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,68,O68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-5619fa4d327b53c5,1070000058,2.t.0.c.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,exact,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,68,P68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-6f9597c359e89c34,1070000059,2.t.0.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0.348,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,69,M69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-7a4cef8ccbcddabc,1070000059,2.t.0.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0.35,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,69,N69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-e3608c448da2339e,1070000059,2.t.0.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0.35,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,69,O69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-07a040e0a5484938,1070000059,2.t.0.c.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,exact,0.35,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,69,P69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-9c15a110ccc8674f,1070000060,2.t.2.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,13.289,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,70,M70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-e8c37b395eef2490,1070000060,2.t.2.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,13.29,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,70,N70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-0ed0dc8c261de0ce,1070000060,2.t.2.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,13.29,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,70,O70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-b18e4884dadde20b,1070000060,2.t.2.a.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,exact,13.29,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,70,P70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-b9ad5fa99313a9ae,1070000061,2.t.2.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,1.372,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,71,M71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-9e76fbbdaee04be9,1070000061,2.t.2.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,1.37,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,71,N71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-1996bb70249f1342,1070000061,2.t.2.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,1.37,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,71,O71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-1e3ac38557877f78,1070000061,2.t.2.a.ii,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,exact,1.37,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,71,P71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-327beb97fe63bef7,1070000062,2.t.2.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,12.925,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,72,M72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-43930b76bfd1c7a3,1070000062,2.t.2.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,12.93,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,72,N72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-33bb4cbbc152f265,1070000062,2.t.2.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,12.7,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,72,O72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T7R-a8ac6ac957eb4a29,1070000062,2.t.2.b.i,exact_dimensions_and_unit,2. Underground circuit miles,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,exact,12.7,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 7,72,P72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
