record_id,comparison_group_id,metric_number,mapped_v4_metric_number,initiative_mapping_status,tracking_id_normalized,group_tracking_ids,wmp_category,wmp_initiative,wmp_activity,expense_type,hftd_tier,unit_canonical,actual_value_canonical,primary_driver_targeted,secondary_drivers_targeted,year_initiated,most_recent_proceeding,memorandum_account,current_compliance_status,associated_rules,other_spend_category,comments,blank_meaning,utility_id,reporting_year,schema_version,source_revision,source_file,source_sheet,source_row,source_value_cell,guideline_url
T11R-833de95feda53ca5,T11-f654ca05889ca0,,3110000177,component_of_v4_tracking_id_group,WMP.511,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,CAPEX,HFTD,$ Thousands,487.5524959999998,NA,NA,2002,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,84,O84,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-42d8481187f6acec,T11-f654ca05889ca0,,3110000178,component_of_v4_tracking_id_group,WMP.511,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,OPEX,Territory,$ Thousands,0,NA,NA,2002,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,84,P84,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-a4214c083b5a24dc,T11-f654ca05889ca0,,3110000179,component_of_v4_tracking_id_group,WMP.511,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,OPEX,HFTD,$ Thousands,0,NA,NA,2002,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,84,Q84,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-e42ca48dcd50ace1,T11-56945e223c5d08,,3110000100,component_of_v4_tracking_id_group,WMP.512,WMP.512,Vegetation Management and Inspections,Pole Clearing,,CAPEX,Territory,$ Thousands,0,Other contact with object,NA,1998,2019 GRC,NA,Meets,P.U. Code § 451; Public Resources Code 4292,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,85,N85,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-5ef6b9d2d17b2f5b,T11-56945e223c5d08,,3110000101,component_of_v4_tracking_id_group,WMP.512,WMP.512,Vegetation Management and Inspections,Pole Clearing,,CAPEX,HFTD,$ Thousands,0,Other contact with object,NA,1998,2019 GRC,NA,Meets,P.U. Code § 451; Public Resources Code 4292,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,85,O85,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-d7764007f59de68c,T11-56945e223c5d08,,3110000102,component_of_v4_tracking_id_group,WMP.512,WMP.512,Vegetation Management and Inspections,Pole Clearing,,OPEX,Territory,$ Thousands,7097,Other contact with object,NA,1998,2019 GRC,NA,Meets,P.U. Code § 451; Public Resources Code 4292,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,85,P85,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-b49af6fde8db0e49,T11-56945e223c5d08,,3110000103,component_of_v4_tracking_id_group,WMP.512,WMP.512,Vegetation Management and Inspections,Pole Clearing,,OPEX,HFTD,$ Thousands,6294.747342465754,Other contact with object,NA,1998,2019 GRC,NA,Meets,P.U. Code § 451; Public Resources Code 4292,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,85,Q85,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-5e53667ad25680c5,T11-6faaa3e7b6e066,,3110000132,component_of_v4_tracking_id_group,WMP.1207,WMP.1207,Vegetation Management and Inspections,Work Orders (Vegetation Management),,CAPEX,Territory,$ Thousands,0,NA,NA,1198,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,86,N86,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-189223da14abbfc3,T11-6faaa3e7b6e066,,3110000133,component_of_v4_tracking_id_group,WMP.1207,WMP.1207,Vegetation Management and Inspections,Work Orders (Vegetation Management),,CAPEX,HFTD,$ Thousands,0,NA,NA,1198,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,86,O86,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-7f380f9d11493a6a,T11-6faaa3e7b6e066,,3110000134,component_of_v4_tracking_id_group,WMP.1207,WMP.1207,Vegetation Management and Inspections,Work Orders (Vegetation Management),,OPEX,Territory,$ Thousands,0,NA,NA,1198,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,86,P86,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-05d949c6bfd02bed,T11-6faaa3e7b6e066,,3110000135,component_of_v4_tracking_id_group,WMP.1207,WMP.1207,Vegetation Management and Inspections,Work Orders (Vegetation Management),,OPEX,HFTD,$ Thousands,0,NA,NA,1198,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,86,Q86,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-c4b386576a051955,T11-LEGACY-e7bab618de8e,,,legacy_tracking_id_not_in_v4_group,WMP.1208,,"Grid Design, Operations, and Maintenance",Workforce Planning,,CAPEX,Territory,$ Thousands,0,NA,NA,2021,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,87,N87,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-b2a8c3c878d03383,T11-LEGACY-e7bab618de8e,,,legacy_tracking_id_not_in_v4_group,WMP.1208,,"Grid Design, Operations, and Maintenance",Workforce Planning,,CAPEX,HFTD,$ Thousands,0,NA,NA,2021,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,87,O87,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-8bbf47c2d037ff58,T11-LEGACY-e7bab618de8e,,,legacy_tracking_id_not_in_v4_group,WMP.1208,,"Grid Design, Operations, and Maintenance",Workforce Planning,,OPEX,Territory,$ Thousands,0,NA,NA,2021,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,87,P87,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-b6bbe0d4f42b3f90,T11-LEGACY-e7bab618de8e,,,legacy_tracking_id_not_in_v4_group,WMP.1208,,"Grid Design, Operations, and Maintenance",Workforce Planning,,OPEX,HFTD,$ Thousands,0,NA,NA,2021,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,87,Q87,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-90de0fbde8ea5fcd,T11-110344db48989f,,3110000108,component_of_v4_tracking_id_group,WMP.1325,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,CAPEX,Territory,$ Thousands,0,NA,NA,2019,NA,NA,NA,NA,NA,Right Tree Right Place,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,88,N88,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-1b4d22aeaffcd6e5,T11-110344db48989f,,3110000109,component_of_v4_tracking_id_group,WMP.1325,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,CAPEX,HFTD,$ Thousands,0,NA,NA,2019,NA,NA,NA,NA,NA,Right Tree Right Place,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,88,O88,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-8bd9e46af3f280ea,T11-110344db48989f,,3110000110,component_of_v4_tracking_id_group,WMP.1325,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,OPEX,Territory,$ Thousands,922,NA,NA,2019,NA,NA,NA,NA,NA,Right Tree Right Place,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,88,P88,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-a1f6fb0c1218c05a,T11-110344db48989f,,3110000111,component_of_v4_tracking_id_group,WMP.1325,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,OPEX,HFTD,$ Thousands,922,NA,NA,2019,NA,NA,NA,NA,NA,Right Tree Right Place,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,88,Q88,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-56939d306641feb9,T11-110344db48989f,,3110000108,component_of_v4_tracking_id_group,WMP.1326,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,CAPEX,Territory,$ Thousands,0,NA,NA,2019,NA,NA,NA,NA,NA,Community Tree Rebate Program,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,89,N89,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-5ac6ed0ae288c9a8,T11-110344db48989f,,3110000109,component_of_v4_tracking_id_group,WMP.1326,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,CAPEX,HFTD,$ Thousands,0,NA,NA,2019,NA,NA,NA,NA,NA,Community Tree Rebate Program,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,89,O89,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-afb2d3e2fc02128f,T11-110344db48989f,,3110000110,component_of_v4_tracking_id_group,WMP.1326,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,OPEX,Territory,$ Thousands,0,NA,NA,2019,NA,NA,NA,NA,NA,Community Tree Rebate Program,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,89,P89,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-4f9182ff1cc48802,T11-110344db48989f,,3110000111,component_of_v4_tracking_id_group,WMP.1326,WMP.1325;WMP.1326,Vegetation Management and Inspections,Defensible Space,,OPEX,HFTD,$ Thousands,0,NA,NA,2019,NA,NA,NA,NA,NA,Community Tree Rebate Program,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,89,Q89,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-31fafbcdd9614117,T11-f654ca05889ca0,,3110000176,component_of_v4_tracking_id_group,WMP.519,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,CAPEX,Territory,$ Thousands,7758.6880931079995,,,,,,,,,Centralized repository for data,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,90,N90,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-0b170cfda3e75a05,T11-f654ca05889ca0,,3110000177,component_of_v4_tracking_id_group,WMP.519,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,CAPEX,HFTD,$ Thousands,7758.6880931079995,,,,,,,,,Centralized repository for data,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,90,O90,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-58d5bc0ec5ad3a72,T11-f654ca05889ca0,,3110000178,component_of_v4_tracking_id_group,WMP.519,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,OPEX,Territory,$ Thousands,1284,,,,,,,,,Centralized repository for data,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,90,P90,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-cd1d2d81fb415d36,T11-f654ca05889ca0,,3110000179,component_of_v4_tracking_id_group,WMP.519,WMP.511;WMP.519,Enterprise Systems,Enterprise Systems Development,,OPEX,HFTD,$ Thousands,1284,,,,,,,,,Centralized repository for data,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,90,Q90,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-330427399234a329,T11-d46a273ba13dc1,,3110000000,component_of_v4_tracking_id_group,WMP.442,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,CAPEX,Territory,$ Thousands,0,,,,,,,,,A summarized risk map that shows the overall ignition probability and estimated wildfire consequence along the electric lines and equipment (WiNGS),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,91,N91,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-bce9e33c5c8dbe69,T11-d46a273ba13dc1,,3110000001,component_of_v4_tracking_id_group,WMP.442,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,CAPEX,HFTD,$ Thousands,0,,,,,,,,,A summarized risk map that shows the overall ignition probability and estimated wildfire consequence along the electric lines and equipment (WiNGS),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,91,O91,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-f73cc53efdbd4e02,T11-d46a273ba13dc1,,3110000002,component_of_v4_tracking_id_group,WMP.442,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,OPEX,Territory,$ Thousands,4573,,,,,,,,,A summarized risk map that shows the overall ignition probability and estimated wildfire consequence along the electric lines and equipment (WiNGS),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,91,P91,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-4b5e0a8f7c9a1613,T11-d46a273ba13dc1,,3110000003,component_of_v4_tracking_id_group,WMP.442,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,OPEX,HFTD,$ Thousands,4573,,,,,,,,,A summarized risk map that shows the overall ignition probability and estimated wildfire consequence along the electric lines and equipment (WiNGS),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,91,Q91,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-684fca4b1481b75e,T11-ae8cea644ba33c,,3110000004,component_of_v4_tracking_id_group,WMP.521,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,CAPEX,Territory,$ Thousands,0,,,,,,,,,Documentation and disclosure of wildfire-related data and algorithms,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,92,N92,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-ff844d817d3a0fd5,T11-ae8cea644ba33c,,3110000005,component_of_v4_tracking_id_group,WMP.521,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,CAPEX,HFTD,$ Thousands,0,,,,,,,,,Documentation and disclosure of wildfire-related data and algorithms,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,92,O92,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-e4c638a4d72510fd,T11-ae8cea644ba33c,,3110000006,component_of_v4_tracking_id_group,WMP.521,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,OPEX,Territory,$ Thousands,0,,,,,,,,,Documentation and disclosure of wildfire-related data and algorithms,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,92,P92,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-36deca2b2b2549ea,T11-ae8cea644ba33c,,3110000007,component_of_v4_tracking_id_group,WMP.521,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,OPEX,HFTD,$ Thousands,0,,,,,,,,,Documentation and disclosure of wildfire-related data and algorithms,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,92,Q92,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-315a5ae195aa6c2c,T11-ae8cea644ba33c,,3110000004,component_of_v4_tracking_id_group,WMP.523,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,CAPEX,Territory,$ Thousands,2303.2344371392005,,,,,,,,,Allocation methodology development and application,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,93,N93,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-ab7ed08f15a75f38,T11-ae8cea644ba33c,,3110000005,component_of_v4_tracking_id_group,WMP.523,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,CAPEX,HFTD,$ Thousands,2303.2344371392005,,,,,,,,,Allocation methodology development and application,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,93,O93,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-57af9cc0f1fa036e,T11-ae8cea644ba33c,,3110000006,component_of_v4_tracking_id_group,WMP.523,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,OPEX,Territory,$ Thousands,3476,,,,,,,,,Allocation methodology development and application,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,93,P93,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-6026fb3400fe77f7,T11-ae8cea644ba33c,,3110000007,component_of_v4_tracking_id_group,WMP.523,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,OPEX,HFTD,$ Thousands,3476,,,,,,,,,Allocation methodology development and application,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,93,Q93,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-ee5a84fd93543e1c,T11-d46a273ba13dc1,3110000000,3110000000,v4_native,,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,CAPEX,Territory,$ Thousands,2982.1444808640003,,,,2024 GRC,WMPMA,,,,WMP.0442-Risk Methodology and Assessment,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,2,U2,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-655a7e659c5b71eb,T11-d46a273ba13dc1,3110000001,3110000001,v4_native,,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,CAPEX,HFTD,$ Thousands,2982.1444808640003,,,,2024 GRC,WMPMA,,,,WMP.0442-Risk Methodology and Assessment,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,3,U3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-8fff70301ae0539d,T11-d46a273ba13dc1,3110000002,3110000002,v4_native,,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,OPEX,Territory,$ Thousands,4109.391769999999,,,,2024 GRC,WMPMA,,,,WMP.0442-Risk Methodology and Assessment,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,4,U4,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-8f120be193622676,T11-d46a273ba13dc1,3110000003,3110000003,v4_native,,WMP.442,Risk Methodology and Assessment,Risk Methodology and Assessment (Initiative),,OPEX,HFTD,$ Thousands,4109.391769999999,,,,2024 GRC,WMPMA,,,,WMP.0442-Risk Methodology and Assessment,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,5,U5,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-bc2f6bfa18d45fe3,T11-ae8cea644ba33c,3110000004,3110000004,v4_native,,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,CAPEX,Territory,$ Thousands,0,,,,2024 GRC,WMPMA,,,,WMP.521-Documentation and disclosure of wildfire-related data and algorithms;WMP.0523-Wildfire Mitigation Strategy Development,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,6,U6,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-875f5fab6bfc8062,T11-ae8cea644ba33c,3110000005,3110000005,v4_native,,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,CAPEX,HFTD,$ Thousands,0,,,,2024 GRC,WMPMA,,,,WMP.521-Documentation and disclosure of wildfire-related data and algorithms;WMP.0523-Wildfire Mitigation Strategy Development,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,7,U7,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-5ffa8b5ccf621738,T11-ae8cea644ba33c,3110000006,3110000006,v4_native,,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,OPEX,Territory,$ Thousands,2566.9413900000004,,,,2024 GRC,WMPMA,,,,WMP.521-Documentation and disclosure of wildfire-related data and algorithms;WMP.0523-Wildfire Mitigation Strategy Development,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,8,U8,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-db61bd6877be6d47,T11-ae8cea644ba33c,3110000007,3110000007,v4_native,,WMP.521;WMP.523,Wildfire Mitigation Strategy,Wildfire Mitigation Strategy Development,,OPEX,HFTD,$ Thousands,2566.9413900000004,,,,2024 GRC,WMPMA,,,,WMP.521-Documentation and disclosure of wildfire-related data and algorithms;WMP.0523-Wildfire Mitigation Strategy Development,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,9,U9,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-16fc600e37e7ec87,T11-172505285c90ce,3110000008,3110000008,v4_native,,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,CAPEX,Territory,$ Thousands,88203.55095392399,Other contact with object,Equipment failure,2020,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0455-Combined Covered Conductor,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,10,U10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T11R-426f371bbcdd924b,T11-172505285c90ce,3110000009,3110000009,v4_native,,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,CAPEX,HFTD,$ Thousands,88203.55095392399,Other contact with object,Equipment failure,2020,2024 GRC,WMPMA,Exceeds,G.O. 95,,WMP.0455-Combined Covered Conductor,Not Applicable,SDG&E,2025,v4.01 Annual-EOY,Annual-EOY,SDGE_2025_EOY_table11.xlsx,Table11,11,U11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
